0;3;0;1;2022-04-26;00:21:40
0;5;0;3;2022-04-26;00:21:41
0;1;0;1;2022-04-26;00:21:42
1;7;1;6;2022-04-26;00:21:43
0;2;0;2;2022-04-26;00:21:44
2;12;2;10;2022-04-26;00:21:45
2;11;2;9;2022-04-26;00:21:46
0;1;0;1;2022-04-26;00:21:47
0;1;0;1;2022-04-26;00:21:48
0;2;0;1;2022-04-26;00:21:49
0;1;0;1;2022-04-26;00:21:50
0;1;0;1;2022-04-26;00:21:51
0;2;0;1;2022-04-26;00:21:52
0;1;0;1;2022-04-26;00:21:53
0;1;0;1;2022-04-26;00:21:54
0;4;0;3;2022-04-26;00:21:55
0;5;0;5;2022-04-26;00:21:56
0;2;0;1;2022-04-26;00:21:57
0;3;0;1;2022-04-26;00:21:58
0;2;0;1;2022-04-26;00:21:59
1;6;1;5;2022-04-26;00:22:00
0;4;0;1;2022-04-26;00:22:01
0;1;0;2;2022-04-26;00:22:02
0;1;0;1;2022-04-26;00:22:03
0;2;0;1;2022-04-26;00:22:04
0;2;0;2;2022-04-26;00:22:05
0;3;0;3;2022-04-26;00:22:06
0;1;0;1;2022-04-26;00:22:07
0;2;0;2;2022-04-26;00:22:08
0;1;0;1;2022-04-26;00:22:09
0;5;0;4;2022-04-26;00:22:10
0;1;0;1;2022-04-26;00:22:11
0;1;0;1;2022-04-26;00:22:12
0;1;0;1;2022-04-26;00:22:13
0;1;0;1;2022-04-26;00:22:14
0;2;0;2;2022-04-26;00:22:15
0;4;0;4;2022-04-26;00:22:16
0;2;0;1;2022-04-26;00:22:17
0;2;0;1;2022-04-26;00:22:18
0;3;0;1;2022-04-26;00:22:19
0;6;0;4;2022-04-26;00:22:20
0;2;0;1;2022-04-26;00:22:21
0;2;0;1;2022-04-26;00:22:22
0;1;0;1;2022-04-26;00:22:23
0;1;0;1;2022-04-26;00:22:24
1;7;1;6;2022-04-26;00:22:25
0;2;0;2;2022-04-26;00:22:26
0;1;0;1;2022-04-26;00:22:27
0;1;0;1;2022-04-26;00:22:28
0;1;0;1;2022-04-26;00:22:29
0;2;0;2;2022-04-26;00:22:30
0;2;0;1;2022-04-26;00:22:31
0;1;0;1;2022-04-26;00:22:32
0;1;0;1;2022-04-26;00:22:33
0;2;0;1;2022-04-26;00:22:34
0;5;0;5;2022-04-26;00:22:35
0;3;0;2;2022-04-26;00:22:36
0;3;0;1;2022-04-26;00:22:37
0;3;0;2;2022-04-26;00:22:38
0;2;0;1;2022-04-26;00:22:39
0;5;0;2;2022-04-26;00:22:40
0;2;0;2;2022-04-26;00:22:41
0;1;0;2;2022-04-26;00:22:42
0;1;0;1;2022-04-26;00:22:43
0;1;0;1;2022-04-26;00:22:44
0;5;0;5;2022-04-26;00:22:45
0;3;0;2;2022-04-26;00:22:46
0;1;0;1;2022-04-26;00:22:47
0;1;0;1;2022-04-26;00:22:48
0;2;0;1;2022-04-26;00:22:49
1;6;1;6;2022-04-26;00:22:50
0;3;0;4;2022-04-26;00:22:51
0;2;0;1;2022-04-26;00:22:52
0;1;0;1;2022-04-26;00:22:53
0;1;0;1;2022-04-26;00:22:54
0;4;0;3;2022-04-26;00:22:55
0;1;1;3;2022-04-26;00:22:56
0;2;0;1;2022-04-26;00:22:57
0;2;0;1;2022-04-26;00:22:58
0;2;0;1;2022-04-26;00:22:59
0;8;0;6;2022-04-26;00:23:00
0;3;0;1;2022-04-26;00:23:01
0;1;0;1;2022-04-26;00:23:02
0;1;0;1;2022-04-26;00:23:03
0;1;0;1;2022-04-26;00:23:04
0;2;0;2;2022-04-26;00:23:05
0;1;0;1;2022-04-26;00:23:06
0;1;0;1;2022-04-26;00:23:07
0;2;0;2;2022-04-26;00:23:08
0;1;0;1;2022-04-26;00:23:09
0;5;0;4;2022-04-26;00:23:10
0;1;0;1;2022-04-26;00:23:11
0;1;0;1;2022-04-26;00:23:12
0;1;0;1;2022-04-26;00:23:13
0;1;0;1;2022-04-26;00:23:14
1;6;1;7;2022-04-26;00:23:15
0;2;0;1;2022-04-26;00:23:16
0;2;0;1;2022-04-26;00:23:17
0;2;0;1;2022-04-26;00:23:18
0;3;0;1;2022-04-26;00:23:19
0;4;0;2;2022-04-26;00:23:20
0;2;0;1;2022-04-26;00:23:21
0;2;0;2;2022-04-26;00:23:22
0;1;0;1;2022-04-26;00:23:23
0;1;0;1;2022-04-26;00:23:24
0;4;0;4;2022-04-26;00:23:25
0;1;0;1;2022-04-26;00:23:26
0;1;0;1;2022-04-26;00:23:27
0;1;0;2;2022-04-26;00:23:28
0;1;0;1;2022-04-26;00:23:29
0;2;0;2;2022-04-26;00:23:30
0;2;0;1;2022-04-26;00:23:31
0;1;0;1;2022-04-26;00:23:32
0;1;0;1;2022-04-26;00:23:33
0;1;0;1;2022-04-26;00:23:34
0;4;0;4;2022-04-26;00:23:35
0;1;0;1;2022-04-26;00:23:36
0;3;0;1;2022-04-26;00:23:37
0;3;0;3;2022-04-26;00:23:38
0;2;0;1;2022-04-26;00:23:39
1;7;1;7;2022-04-26;00:23:40
0;4;0;1;2022-04-26;00:23:41
0;1;0;1;2022-04-26;00:23:42
0;2;0;2;2022-04-26;00:23:43
1;8;1;7;2022-04-26;00:23:44
1;5;2;5;2022-04-26;00:23:45
1;9;1;6;2022-04-26;00:23:46
1;5;2;4;2022-04-26;00:23:47
0;1;0;1;2022-04-26;00:23:48
0;2;0;1;2022-04-26;00:23:49
0;1;0;1;2022-04-26;00:23:50
0;1;0;1;2022-04-26;00:23:51
0;2;0;1;2022-04-26;00:23:52
0;1;0;1;2022-04-26;00:23:53
0;1;0;1;2022-04-26;00:23:54
0;2;0;2;2022-04-26;00:23:55
0;1;0;1;2022-04-26;00:23:56
0;4;0;4;2022-04-26;00:23:57
0;2;0;1;2022-04-26;00:23:58
0;2;0;1;2022-04-26;00:23:59
0;2;0;1;2022-04-26;00:24:00
0;4;0;1;2022-04-26;00:24:01
0;1;0;1;2022-04-26;00:24:02
0;1;0;1;2022-04-26;00:24:03
0;1;0;1;2022-04-26;00:24:04
1;3;0;3;2022-04-26;00:24:05
1;4;1;4;2022-04-26;00:24:06
0;3;0;2;2022-04-26;00:24:07
0;2;0;3;2022-04-26;00:24:08
0;1;0;1;2022-04-26;00:24:09
0;2;0;1;2022-04-26;00:24:10
0;1;0;2;2022-04-26;00:24:11
0;1;0;1;2022-04-26;00:24:12
0;2;0;1;2022-04-26;00:24:13
0;1;0;2;2022-04-26;00:24:14
0;1;0;1;2022-04-26;00:24:15
0;5;0;4;2022-04-26;00:24:16
0;2;0;2;2022-04-26;00:24:17
0;2;0;1;2022-04-26;00:24:18
0;3;0;1;2022-04-26;00:24:19
0;2;0;1;2022-04-26;00:24:20
0;3;0;1;2022-04-26;00:24:21
0;2;0;1;2022-04-26;00:24:22
0;1;0;1;2022-04-26;00:24:23
0;1;0;1;2022-04-26;00:24:24
0;1;0;1;2022-04-26;00:24:25
0;4;0;4;2022-04-26;00:24:26
0;2;0;2;2022-04-26;00:24:27
0;1;0;1;2022-04-26;00:24:28
0;2;0;1;2022-04-26;00:24:29
0;4;0;1;2022-04-26;00:24:30
2;9;1;5;2022-04-26;00:24:31
0;4;0;1;2022-04-26;00:24:32
0;5;0;1;2022-04-26;00:24:33
0;4;0;1;2022-04-26;00:24:34
0;1;0;1;2022-04-26;00:24:35
0;2;0;2;2022-04-26;00:24:36
0;1;0;1;2022-04-26;00:24:37
0;2;0;2;2022-04-26;00:24:38
0;2;0;1;2022-04-26;00:24:39
0;4;0;1;2022-04-26;00:24:40
0;5;0;4;2022-04-26;00:24:41
0;1;0;1;2022-04-26;00:24:42
0;2;0;1;2022-04-26;00:24:43
0;1;0;1;2022-04-26;00:24:44
0;1;0;1;2022-04-26;00:24:45
0;3;0;2;2022-04-26;00:24:46
0;1;0;2;2022-04-26;00:24:47
0;1;0;1;2022-04-26;00:24:48
0;2;0;1;2022-04-26;00:24:49
0;1;0;1;2022-04-26;00:24:50
0;4;0;4;2022-04-26;00:24:51
0;2;0;2;2022-04-26;00:24:52
0;1;0;1;2022-04-26;00:24:53
0;1;0;1;2022-04-26;00:24:54
0;1;0;2;2022-04-26;00:24:55
1;6;1;6;2022-04-26;00:24:56
0;1;0;1;2022-04-26;00:24:57
0;3;0;1;2022-04-26;00:24:58
0;2;0;1;2022-04-26;00:24:59
0;3;0;1;2022-04-26;00:25:00
0;4;0;2;2022-04-26;00:25:01
0;1;0;1;2022-04-26;00:25:02
0;1;0;1;2022-04-26;00:25:03
0;1;0;1;2022-04-26;00:25:04
0;1;0;1;2022-04-26;00:25:05
0;4;0;4;2022-04-26;00:25:06
0;2;0;1;2022-04-26;00:25:07
0;2;0;2;2022-04-26;00:25:08
0;1;0;1;2022-04-26;00:25:09
0;2;0;1;2022-04-26;00:25:10
0;2;0;2;2022-04-26;00:25:11
0;1;0;1;2022-04-26;00:25:12
0;2;0;1;2022-04-26;00:25:13
0;1;0;1;2022-04-26;00:25:14
0;1;0;1;2022-04-26;00:25:15
0;4;0;4;2022-04-26;00:25:16
0;2;0;1;2022-04-26;00:25:17
0;2;0;1;2022-04-26;00:25:18
0;3;0;1;2022-04-26;00:25:19
0;2;0;1;2022-04-26;00:25:20
1;8;1;6;2022-04-26;00:25:21
0;2;0;1;2022-04-26;00:25:22
0;1;0;1;2022-04-26;00:25:23
0;1;0;1;2022-04-26;00:25:24
0;1;0;1;2022-04-26;00:25:25
0;2;0;2;2022-04-26;00:25:26
0;1;0;1;2022-04-26;00:25:27
0;1;0;1;2022-04-26;00:25:28
0;1;0;1;2022-04-26;00:25:29
0;1;0;1;2022-04-26;00:25:30
0;5;0;4;2022-04-26;00:25:31
0;1;0;1;2022-04-26;00:25:32
0;1;0;1;2022-04-26;00:25:33
0;1;0;2;2022-04-26;00:25:34
0;1;0;1;2022-04-26;00:25:35
0;2;0;2;2022-04-26;00:25:36
0;2;0;1;2022-04-26;00:25:37
0;3;0;2;2022-04-26;00:25:38
0;2;0;1;2022-04-26;00:25:39
0;3;0;1;2022-04-26;00:25:40
1;8;1;8;2022-04-26;00:25:41
0;1;0;1;2022-04-26;00:25:42
0;1;0;1;2022-04-26;00:25:43
0;2;0;1;2022-04-26;00:25:44
1;8;1;6;2022-04-26;00:25:45
3;19;3;18;2022-04-26;00:25:46
1;6;2;4;2022-04-26;00:25:47
0;1;0;1;2022-04-26;00:25:48
0;2;0;1;2022-04-26;00:25:49
0;1;0;1;2022-04-26;00:25:50
0;1;0;2;2022-04-26;00:25:51
0;2;0;2;2022-04-26;00:25:52
0;1;0;1;2022-04-26;00:25:53
0;1;0;2;2022-04-26;00:25:54
0;1;0;1;2022-04-26;00:25:55
0;2;0;2;2022-04-26;00:25:56
0;4;0;4;2022-04-26;00:25:57
0;3;0;1;2022-04-26;00:25:58
0;2;0;2;2022-04-26;00:25:59
0;3;0;1;2022-04-26;00:26:00
0;5;0;1;2022-04-26;00:26:01
0;5;0;2;2022-04-26;00:26:02
0;1;0;1;2022-04-26;00:26:03
0;2;0;1;2022-04-26;00:26:04
0;1;0;1;2022-04-26;00:26:05
0;3;0;2;2022-04-26;00:26:06
0;5;0;5;2022-04-26;00:26:07
0;3;0;2;2022-04-26;00:26:08
0;1;0;1;2022-04-26;00:26:09
0;2;0;2;2022-04-26;00:26:10
1;5;1;5;2022-04-26;00:26:11
0;1;0;1;2022-04-26;00:26:12
0;1;0;1;2022-04-26;00:26:13
0;2;0;1;2022-04-26;00:26:14
0;1;0;1;2022-04-26;00:26:15
0;1;0;2;2022-04-26;00:26:16
0;4;1;4;2022-04-26;00:26:17
0;4;0;1;2022-04-26;00:26:18
0;5;0;1;2022-04-26;00:26:19
0;3;0;1;2022-04-26;00:26:20
0;6;0;4;2022-04-26;00:26:21
0;1;0;1;2022-04-26;00:26:22
0;4;0;1;2022-04-26;00:26:23
0;3;0;1;2022-04-26;00:26:24
0;3;0;1;2022-04-26;00:26:25
0;1;0;1;2022-04-26;00:26:26
0;2;0;2;2022-04-26;00:26:27
0;2;0;1;2022-04-26;00:26:28
0;1;0;1;2022-04-26;00:26:29
0;1;0;1;2022-04-26;00:26:30
0;4;0;4;2022-04-26;00:26:31
0;2;0;1;2022-04-26;00:26:32
0;1;0;1;2022-04-26;00:26:33
0;1;0;1;2022-04-26;00:26:34
0;2;0;1;2022-04-26;00:26:35
2;11;1;8;2022-04-26;00:26:36
0;6;0;4;2022-04-26;00:26:37
0;4;0;2;2022-04-26;00:26:38
0;4;0;1;2022-04-26;00:26:39
0;4;0;1;2022-04-26;00:26:40
0;3;0;1;2022-04-26;00:26:41
0;4;0;4;2022-04-26;00:26:42
0;2;0;1;2022-04-26;00:26:43
0;5;0;1;2022-04-26;00:26:44
0;3;0;1;2022-04-26;00:26:45
0;3;0;2;2022-04-26;00:26:46
0;2;0;1;2022-04-26;00:26:47
0;1;0;1;2022-04-26;00:26:48
0;1;0;1;2022-04-26;00:26:49
0;2;0;1;2022-04-26;00:26:50
0;1;0;1;2022-04-26;00:26:51
0;1;0;1;2022-04-26;00:26:52
0;1;0;1;2022-04-26;00:26:53
0;1;0;1;2022-04-26;00:26:54
0;1;0;1;2022-04-26;00:26:55
0;2;0;2;2022-04-26;00:26:56
0;2;1;3;2022-04-26;00:26:57
0;2;0;1;2022-04-26;00:26:58
0;5;0;1;2022-04-26;00:26:59
0;3;0;1;2022-04-26;00:27:00
2;10;1;7;2022-04-26;00:27:01
0;4;0;1;2022-04-26;00:27:02
0;4;0;1;2022-04-26;00:27:03
0;1;0;1;2022-04-26;00:27:04
0;3;0;1;2022-04-26;00:27:05
0;1;0;1;2022-04-26;00:27:06
0;1;0;1;2022-04-26;00:27:07
0;2;0;2;2022-04-26;00:27:08
0;1;0;1;2022-04-26;00:27:09
0;1;0;1;2022-04-26;00:27:10
0;3;0;2;2022-04-26;00:27:11
0;1;0;1;2022-04-26;00:27:12
0;1;0;1;2022-04-26;00:27:13
0;2;0;1;2022-04-26;00:27:14
0;1;0;1;2022-04-26;00:27:15
0;4;0;1;2022-04-26;00:27:16
0;4;0;1;2022-04-26;00:27:17
0;5;0;1;2022-04-26;00:27:18
0;6;0;1;2022-04-26;00:27:19
0;6;0;1;2022-04-26;00:27:20
0;5;0;2;2022-04-26;00:27:21
0;1;0;1;2022-04-26;00:27:22
0;4;0;1;2022-04-26;00:27:23
0;4;0;1;2022-04-26;00:27:24
0;1;0;1;2022-04-26;00:27:25
2;11;1;6;2022-04-26;00:27:26
0;2;0;1;2022-04-26;00:27:27
0;1;0;1;2022-04-26;00:27:28
0;2;0;1;2022-04-26;00:27:29
0;1;0;1;2022-04-26;00:27:30
0;1;0;1;2022-04-26;00:27:31
0;2;0;1;2022-04-26;00:27:32
0;1;0;1;2022-04-26;00:27:33
0;1;0;1;2022-04-26;00:27:34
0;2;0;1;2022-04-26;00:27:35
0;3;0;3;2022-04-26;00:27:36
0;3;0;1;2022-04-26;00:27:37
1;7;0;2;2022-04-26;00:27:38
0;5;0;1;2022-04-26;00:27:39
0;4;0;1;2022-04-26;00:27:40
0;6;0;1;2022-04-26;00:27:41
0;4;0;1;2022-04-26;00:27:42
0;2;0;1;2022-04-26;00:27:43
0;5;0;1;2022-04-26;00:27:44
1;12;1;6;2022-04-26;00:27:45
1;8;2;7;2022-04-26;00:27:46
1;9;1;6;2022-04-26;00:27:47
1;3;2;5;2022-04-26;00:27:48
0;1;0;1;2022-04-26;00:27:49
0;2;0;1;2022-04-26;00:27:50
1;4;1;5;2022-04-26;00:27:51
0;1;0;1;2022-04-26;00:27:52
0;1;0;1;2022-04-26;00:27:53
0;1;0;1;2022-04-26;00:27:54
0;1;0;1;2022-04-26;00:27:55
0;2;0;2;2022-04-26;00:27:56
0;1;0;1;2022-04-26;00:27:57
0;3;0;1;2022-04-26;00:27:58
0;6;0;1;2022-04-26;00:27:59
0;6;0;1;2022-04-26;00:28:00
0;5;0;3;2022-04-26;00:28:01
0;4;0;1;2022-04-26;00:28:02
0;4;0;1;2022-04-26;00:28:03
0;4;0;1;2022-04-26;00:28:04
0;6;0;1;2022-04-26;00:28:05
0;3;0;1;2022-04-26;00:28:06
0;1;0;1;2022-04-26;00:28:07
0;2;0;2;2022-04-26;00:28:08
0;1;0;1;2022-04-26;00:28:09
0;1;0;1;2022-04-26;00:28:10
0;4;0;3;2022-04-26;00:28:11
0;1;0;1;2022-04-26;00:28:12
0;1;0;1;2022-04-26;00:28:13
0;1;0;1;2022-04-26;00:28:14
0;1;0;1;2022-04-26;00:28:15
1;4;1;5;2022-04-26;00:28:16
0;3;0;1;2022-04-26;00:28:17
0;4;0;1;2022-04-26;00:28:18
0;4;0;1;2022-04-26;00:28:19
0;4;0;1;2022-04-26;00:28:20
0;3;0;1;2022-04-26;00:28:21
0;4;0;1;2022-04-26;00:28:22
0;4;0;1;2022-04-26;00:28:23
0;4;0;1;2022-04-26;00:28:24
0;4;0;1;2022-04-26;00:28:25
0;4;0;3;2022-04-26;00:28:26
0;1;0;1;2022-04-26;00:28:27
0;1;0;1;2022-04-26;00:28:28
0;2;0;1;2022-04-26;00:28:29
0;1;0;1;2022-04-26;00:28:30
0;1;0;1;2022-04-26;00:28:31
0;2;0;1;2022-04-26;00:28:32
0;1;0;1;2022-04-26;00:28:33
0;1;0;1;2022-04-26;00:28:34
0;2;0;1;2022-04-26;00:28:35
0;3;0;3;2022-04-26;00:28:36
0;4;0;1;2022-04-26;00:28:37
0;5;0;2;2022-04-26;00:28:38
0;5;0;1;2022-04-26;00:28:39
0;5;0;1;2022-04-26;00:28:40
2;8;1;5;2022-04-26;00:28:41
0;4;0;2;2022-04-26;00:28:42
0;3;0;1;2022-04-26;00:28:43
0;4;0;1;2022-04-26;00:28:44
0;5;0;1;2022-04-26;00:28:45
0;3;0;1;2022-04-26;00:28:46
0;2;0;1;2022-04-26;00:28:47
0;1;0;1;2022-04-26;00:28:48
0;1;0;1;2022-04-26;00:28:49
0;2;0;1;2022-04-26;00:28:50
0;3;0;3;2022-04-26;00:28:51
0;1;0;1;2022-04-26;00:28:52
0;2;0;1;2022-04-26;00:28:53
0;1;0;1;2022-04-26;00:28:54
0;1;0;1;2022-04-26;00:28:55
0;2;0;1;2022-04-26;00:28:56
0;1;0;1;2022-04-26;00:28:57
0;3;0;1;2022-04-26;00:28:58
0;4;0;1;2022-04-26;00:28:59
0;5;0;1;2022-04-26;00:29:00
0;5;0;3;2022-04-26;00:29:01
0;5;0;1;2022-04-26;00:29:02
0;4;0;1;2022-04-26;00:29:03
0;2;0;1;2022-04-26;00:29:04
0;4;0;1;2022-04-26;00:29:05
1;4;1;5;2022-04-26;00:29:06
0;1;0;1;2022-04-26;00:29:07
0;2;0;2;2022-04-26;00:29:08
0;1;0;1;2022-04-26;00:29:09
0;1;0;1;2022-04-26;00:29:10
0;2;0;1;2022-04-26;00:29:11
0;1;0;1;2022-04-26;00:29:12
0;1;0;1;2022-04-26;00:29:13
0;1;0;1;2022-04-26;00:29:14
0;1;0;1;2022-04-26;00:29:15
0;3;0;3;2022-04-26;00:29:16
0;4;0;1;2022-04-26;00:29:17
0;5;0;1;2022-04-26;00:29:18
0;4;0;1;2022-04-26;00:29:19
0;6;0;1;2022-04-26;00:29:20
0;5;0;1;2022-04-26;00:29:21
0;3;0;1;2022-04-26;00:29:22
0;4;0;1;2022-04-26;00:29:23
0;3;0;1;2022-04-26;00:29:24
1;6;1;2;2022-04-26;00:29:25
0;4;0;3;2022-04-26;00:29:26
0;1;0;1;2022-04-26;00:29:27
0;1;0;1;2022-04-26;00:29:28
0;2;0;1;2022-04-26;00:29:29
0;2;0;2;2022-04-26;00:29:30
1;4;1;5;2022-04-26;00:29:31
0;2;0;1;2022-04-26;00:29:32
0;1;0;1;2022-04-26;00:29:33
0;1;0;1;2022-04-26;00:29:34
0;1;0;1;2022-04-26;00:29:35
0;1;0;1;2022-04-26;00:29:36
0;2;0;1;2022-04-26;00:29:37
0;5;0;2;2022-04-26;00:29:38
0;6;0;1;2022-04-26;00:29:39
0;6;0;1;2022-04-26;00:29:40
0;6;0;3;2022-04-26;00:29:41
0;3;0;1;2022-04-26;00:29:42
0;3;0;1;2022-04-26;00:29:43
0;3;0;1;2022-04-26;00:29:44
0;5;0;1;2022-04-26;00:29:45
1;10;1;6;2022-04-26;00:29:46
2;12;2;10;2022-04-26;00:29:47
1;3;2;5;2022-04-26;00:29:48
0;1;0;1;2022-04-26;00:29:49
0;2;0;1;2022-04-26;00:29:50
0;2;0;2;2022-04-26;00:29:51
0;1;0;1;2022-04-26;00:29:52
0;2;0;1;2022-04-26;00:29:53
0;1;0;1;2022-04-26;00:29:54
0;1;0;1;2022-04-26;00:29:55
1;4;1;5;2022-04-26;00:29:56
0;3;0;1;2022-04-26;00:29:57
0;3;0;1;2022-04-26;00:29:58
0;6;0;1;2022-04-26;00:29:59
0;6;0;1;2022-04-26;00:30:00
0;3;0;1;2022-04-26;00:30:01
0;4;0;1;2022-04-26;00:30:02
0;2;0;1;2022-04-26;00:30:03
0;4;0;1;2022-04-26;00:30:04
0;5;0;1;2022-04-26;00:30:05
0;4;0;3;2022-04-26;00:30:06
0;2;0;1;2022-04-26;00:30:07
0;3;0;2;2022-04-26;00:30:08
0;1;0;1;2022-04-26;00:30:09
0;1;0;1;2022-04-26;00:30:10
0;2;0;1;2022-04-26;00:30:11
0;1;0;1;2022-04-26;00:30:12
0;1;0;1;2022-04-26;00:30:13
0;2;0;1;2022-04-26;00:30:14
0;1;0;1;2022-04-26;00:30:15
0;3;0;3;2022-04-26;00:30:16
1;8;0;1;2022-04-26;00:30:17
0;3;0;1;2022-04-26;00:30:18
0;6;0;1;2022-04-26;00:30:19
1;7;0;1;2022-04-26;00:30:20
1;6;1;5;2022-04-26;00:30:21
0;4;0;1;2022-04-26;00:30:22
0;3;0;1;2022-04-26;00:30:23
0;3;0;1;2022-04-26;00:30:24
0;4;0;1;2022-04-26;00:30:25
0;2;0;1;2022-04-26;00:30:26
