ID,KBIn,PktIn,KBOut,PktOut,Data_original,Unix_time  
406,0,1,1,0,2022-04-25-16:09:16,1650928156000016
407,0,2,1,0,2022-04-25-16:09:17,1650928157000017
408,0,1,1,0,2022-04-25-16:09:18,1650928158000018
409,0,1,1,0,2022-04-25-16:09:19,1650928159000019
410,0,1,1,0,2022-04-25-16:09:20,165092816000002
411,0,1,1,0,2022-04-25-16:09:21,1650928161000021
412,0,1,1,0,2022-04-25-16:09:22,1650928162000022
413,0,1,1,0,2022-04-25-16:09:23,1650928163000023
414,1,5,4,0,2022-04-25-16:09:24,1650928164000024
415,1,5,5,1,2022-04-25-16:09:25,1650928165000025
416,0,2,1,0,2022-04-25-16:09:26,1650928166000026
417,0,1,1,0,2022-04-25-16:09:27,1650928167000027
418,0,1,1,0,2022-04-25-16:09:28,1650928168000028
419,0,1,2,1,2022-04-25-16:09:29,1650928169000029
420,0,1,3,1,2022-04-25-16:09:30,165092817000003
421,0,1,2,0,2022-04-25-16:09:31,1650928171000031
422,0,1,2,0,2022-04-25-16:09:32,1650928172000032
423,0,2,1,0,2022-04-25-16:09:33,1650928173000033
424,0,1,1,0,2022-04-25-16:09:34,1650928174000034
425,0,4,4,0,2022-04-25-16:09:35,1650928175000035
426,0,2,1,0,2022-04-25-16:09:36,1650928176000036
427,0,1,1,0,2022-04-25-16:09:37,1650928177000037
428,0,1,1,0,2022-04-25-16:09:38,1650928178000038
429,0,2,2,0,2022-04-25-16:09:39,1650928179000039
430,0,2,1,0,2022-04-25-16:09:40,165092818000004
431,0,1,1,0,2022-04-25-16:09:41,1650928181000041
432,0,1,1,0,2022-04-25-16:09:42,1650928182000042
433,1,8,6,1,2022-04-25-16:09:43,1650928183000043
434,2,13,11,2,2022-04-25-16:09:44,1650928184000044
435,1,5,6,2,2022-04-25-16:09:45,1650928185000045
436,0,1,2,0,2022-04-25-16:09:46,1650928186000046
437,0,1,1,0,2022-04-25-16:09:47,1650928187000047
438,0,1,1,0,2022-04-25-16:09:48,1650928188000048
439,0,2,2,1,2022-04-25-16:09:49,1650928189000049
440,1,5,5,1,2022-04-25-16:09:50,165092819000005
441,0,2,1,0,2022-04-25-16:09:51,1650928191000051
442,0,1,1,0,2022-04-25-16:09:52,1650928192000052
443,0,1,2,0,2022-04-25-16:09:53,1650928193000053
444,0,1,2,0,2022-04-25-16:09:54,1650928194000054
445,0,1,2,0,2022-04-25-16:09:55,1650928195000055
446,0,1,1,0,2022-04-25-16:09:56,1650928196000056
447,0,3,1,0,2022-04-25-16:09:57,1650928197000057
448,0,2,1,0,2022-04-25-16:09:58,1650928198000058
449,0,1,1,0,2022-04-25-16:09:59,1650928199000059
450,0,4,5,0,2022-04-25-16:10:0,16509282000
451,0,1,2,0,2022-04-25-16:10:1,1650928201000001
452,0,1,2,0,2022-04-25-16:10:2,1650928202000002
453,0,2,1,0,2022-04-25-16:10:3,1650928203000003
454,0,1,2,1,2022-04-25-16:10:4,1650928204000004
455,0,2,1,0,2022-04-25-16:10:5,1650928205000005
456,0,1,1,0,2022-04-25-16:10:6,1650928206000006
457,0,1,1,0,2022-04-25-16:10:7,1650928207000007
458,0,1,2,0,2022-04-25-16:10:8,1650928208000008
459,0,2,3,0,2022-04-25-16:10:9,1650928209000009
460,0,4,5,0,2022-04-25-16:10:10,165092821000001
461,0,1,1,0,2022-04-25-16:10:11,1650928211000011
462,0,1,1,0,2022-04-25-16:10:12,1650928212000012
463,1,8,6,1,2022-04-25-16:10:13,1650928213000013
464,2,12,10,2,2022-04-25-16:10:14,1650928214000014
465,1,5,5,1,2022-04-25-16:10:15,1650928215000015
466,1,5,4,2,2022-04-25-16:10:16,1650928216000016
467,0,2,1,0,2022-04-25-16:10:17,1650928217000017
468,0,1,1,0,2022-04-25-16:10:18,1650928218000018
469,0,1,1,0,2022-04-25-16:10:19,1650928219000019
470,0,1,1,0,2022-04-25-16:10:20,165092822000002
471,0,1,1,0,2022-04-25-16:10:21,1650928221000021
472,0,1,2,1,2022-04-25-16:10:22,1650928222000022
473,0,1,1,0,2022-04-25-16:10:23,1650928223000023
474,0,1,1,0,2022-04-25-16:10:24,1650928224000024
475,0,1,2,0,2022-04-25-16:10:25,1650928225000025
476,0,4,5,0,2022-04-25-16:10:26,1650928226000026
477,0,1,2,0,2022-04-25-16:10:27,1650928227000027
478,0,1,1,0,2022-04-25-16:10:28,1650928228000028
479,0,2,1,0,2022-04-25-16:10:29,1650928229000029
480,0,1,1,0,2022-04-25-16:10:30,165092823000003
481,0,1,1,0,2022-04-25-16:10:31,1650928231000031
482,0,1,1,0,2022-04-25-16:10:32,1650928232000032
483,0,2,1,0,2022-04-25-16:10:33,1650928233000033
484,0,1,1,0,2022-04-25-16:10:34,1650928234000034
485,0,1,2,1,2022-04-25-16:10:35,1650928235000035
486,0,4,4,1,2022-04-25-16:10:36,1650928236000036
487,0,1,1,0,2022-04-25-16:10:37,1650928237000037
488,0,1,1,0,2022-04-25-16:10:38,1650928238000038
489,0,2,3,0,2022-04-25-16:10:39,1650928239000039
490,1,5,6,1,2022-04-25-16:10:40,165092824000004
491,0,1,2,0,2022-04-25-16:10:41,1650928241000041
492,0,1,1,0,2022-04-25-16:10:42,1650928242000042
493,0,1,1,0,2022-04-25-16:10:43,1650928243000043
494,1,8,6,1,2022-04-25-16:10:44,1650928244000044
495,2,14,9,2,2022-04-25-16:10:45,1650928245000045
496,0,1,3,1,2022-04-25-16:10:46,1650928246000046
497,1,5,4,1,2022-04-25-16:10:47,1650928247000047
498,0,1,2,0,2022-04-25-16:10:48,1650928248000048
499,0,1,2,0,2022-04-25-16:10:49,1650928249000049
500,0,1,2,0,2022-04-25-16:10:50,165092825000005
501,0,1,1,0,2022-04-25-16:10:51,1650928251000051
502,0,1,1,0,2022-04-25-16:10:52,1650928252000052
503,0,1,1,0,2022-04-25-16:10:53,1650928253000053
504,0,2,1,0,2022-04-25-16:10:54,1650928254000054
505,0,1,1,0,2022-04-25-16:10:55,1650928255000055
506,0,2,2,0,2022-04-25-16:10:56,1650928256000056
507,0,3,3,0,2022-04-25-16:10:57,1650928257000057
508,0,1,1,0,2022-04-25-16:10:58,1650928258000058
509,0,1,2,1,2022-04-25-16:10:59,1650928259000059
510,0,1,1,0,2022-04-25-16:11:0,16509282600
511,0,1,1,0,2022-04-25-16:11:1,1650928261000001
512,0,1,1,0,2022-04-25-16:11:2,1650928262000002
513,0,1,2,0,2022-04-25-16:11:3,1650928263000003
514,0,1,2,0,2022-04-25-16:11:4,1650928264000004
515,2,6,6,1,2022-04-25-16:11:5,1650928265000005
516,0,1,1,0,2022-04-25-16:11:6,1650928266000006
517,0,1,2,1,2022-04-25-16:11:7,1650928267000007
518,0,1,1,0,2022-04-25-16:11:8,1650928268000008
519,0,2,1,0,2022-04-25-16:11:9,1650928269000009
520,0,2,2,0,2022-04-25-16:11:10,165092827000001
521,0,1,1,0,2022-04-25-16:11:11,1650928271000011
522,0,1,1,0,2022-04-25-16:11:12,1650928272000012
523,0,1,1,0,2022-04-25-16:11:13,1650928273000013
524,1,8,6,1,2022-04-25-16:11:14,1650928274000014
525,2,12,12,2,2022-04-25-16:11:15,1650928275000015
526,0,4,4,0,2022-04-25-16:11:16,1650928276000016
527,1,5,6,2,2022-04-25-16:11:17,1650928277000017
528,0,1,4,1,2022-04-25-16:11:18,1650928278000018
529,0,1,2,0,2022-04-25-16:11:19,1650928279000019
530,0,1,2,0,2022-04-25-16:11:20,165092828000002
531,0,1,1,0,2022-04-25-16:11:21,1650928281000021
532,0,1,1,0,2022-04-25-16:11:22,1650928282000022
533,0,1,3,0,2022-04-25-16:11:23,1650928283000023
534,0,1,1,0,2022-04-25-16:11:24,1650928284000024
535,0,2,1,0,2022-04-25-16:11:25,1650928285000025
536,0,1,1,0,2022-04-25-16:11:26,1650928286000026
537,0,4,5,0,2022-04-25-16:11:27,1650928287000027
538,0,1,2,0,2022-04-25-16:11:28,1650928288000028
539,0,1,2,0,2022-04-25-16:11:29,1650928289000029
540,1,5,6,1,2022-04-25-16:11:30,165092829000003
541,0,1,1,0,2022-04-25-16:11:31,1650928291000031
542,0,1,2,1,2022-04-25-16:11:32,1650928292000032
543,0,2,1,0,2022-04-25-16:11:33,1650928293000033
544,0,1,2,0,2022-04-25-16:11:34,1650928294000034
545,0,1,2,0,2022-04-25-16:11:35,1650928295000035
546,0,1,2,0,2022-04-25-16:11:36,1650928296000036
547,0,1,3,0,2022-04-25-16:11:37,1650928297000037
548,0,1,1,0,2022-04-25-16:11:38,1650928298000038
549,0,2,1,0,2022-04-25-16:11:39,1650928299000039
550,0,5,6,1,2022-04-25-16:11:40,165092830000004
551,0,1,1,0,2022-04-25-16:11:41,1650928301000041
552,0,1,1,0,2022-04-25-16:11:42,1650928302000042
553,0,1,2,0,2022-04-25-16:11:43,1650928303000043
554,0,1,2,0,2022-04-25-16:11:44,1650928304000044
555,1,8,7,1,2022-04-25-16:11:45,1650928305000045
556,2,12,10,2,2022-04-25-16:11:46,1650928306000046
557,1,5,5,2,2022-04-25-16:11:47,1650928307000047
558,0,1,2,0,2022-04-25-16:11:48,1650928308000048
559,0,3,3,0,2022-04-25-16:11:49,1650928309000049
560,0,1,3,1,2022-04-25-16:11:50,165092831000005
561,0,1,3,0,2022-04-25-16:11:51,1650928311000051
562,0,1,1,0,2022-04-25-16:11:52,1650928312000052
563,0,1,1,0,2022-04-25-16:11:53,1650928313000053
564,0,2,1,0,2022-04-25-16:11:54,1650928314000054
565,1,5,5,1,2022-04-25-16:11:55,1650928315000055
566,0,1,2,0,2022-04-25-16:11:56,1650928316000056
567,0,2,2,0,2022-04-25-16:11:57,1650928317000057
568,0,1,2,0,2022-04-25-16:11:58,1650928318000058
569,0,1,1,0,2022-04-25-16:11:59,1650928319000059
570,0,1,1,0,2022-04-25-16:12:0,16509283200
571,0,2,1,0,2022-04-25-16:12:1,1650928321000001
572,0,1,2,0,2022-04-25-16:12:2,1650928322000002
573,0,1,3,0,2022-04-25-16:12:3,1650928323000003
574,0,1,3,1,2022-04-25-16:12:4,1650928324000004
575,0,4,6,1,2022-04-25-16:12:5,1650928325000005
576,0,1,1,0,2022-04-25-16:12:6,1650928326000006
577,0,1,1,0,2022-04-25-16:12:7,1650928327000007
578,0,1,1,0,2022-04-25-16:12:8,1650928328000008
579,0,1,1,0,2022-04-25-16:12:9,1650928329000009
580,0,2,2,0,2022-04-25-16:12:10,165092833000001
581,0,1,2,0,2022-04-25-16:12:11,1650928331000011
582,0,1,2,0,2022-04-25-16:12:12,1650928332000012
583,0,3,2,0,2022-04-25-16:12:13,1650928333000013
584,0,1,1,0,2022-04-25-16:12:14,1650928334000014
585,1,10,7,1,2022-04-25-16:12:15,1650928335000015
586,0,2,4,1,2022-04-25-16:12:16,1650928336000016
587,2,12,10,2,2022-04-25-16:12:17,1650928337000017
588,1,5,5,2,2022-04-25-16:12:18,1650928338000018
589,0,1,1,0,2022-04-25-16:12:19,1650928339000019
590,1,6,7,1,2022-04-25-16:12:20,165092834000002
591,0,1,2,0,2022-04-25-16:12:21,1650928341000021
592,0,1,2,0,2022-04-25-16:12:22,1650928342000022
593,0,1,2,0,2022-04-25-16:12:23,1650928343000023
594,0,1,1,0,2022-04-25-16:12:24,1650928344000024
595,0,1,1,0,2022-04-25-16:12:25,1650928345000025
596,0,1,1,0,2022-04-25-16:12:26,1650928346000026
597,0,1,1,0,2022-04-25-16:12:27,1650928347000027
598,0,2,2,1,2022-04-25-16:12:28,1650928348000028
599,0,3,1,0,2022-04-25-16:12:29,1650928349000029
600,0,3,3,0,2022-04-25-16:12:30,165092835000003
601,0,1,1,0,2022-04-25-16:12:31,1650928351000031
602,0,1,1,0,2022-04-25-16:12:32,1650928352000032
603,0,1,1,0,2022-04-25-16:12:33,1650928353000033
604,0,1,2,0,2022-04-25-16:12:34,1650928354000034
605,0,1,3,0,2022-04-25-16:12:35,1650928355000035
606,0,1,2,0,2022-04-25-16:12:36,1650928356000036
607,0,2,1,0,2022-04-25-16:12:37,1650928357000037
608,0,1,1,0,2022-04-25-16:12:38,1650928358000038
609,0,1,1,0,2022-04-25-16:12:39,1650928359000039
610,0,4,4,0,2022-04-25-16:12:40,165092836000004
611,0,1,1,0,2022-04-25-16:12:41,1650928361000041
612,0,1,1,0,2022-04-25-16:12:42,1650928362000042
613,0,1,1,0,2022-04-25-16:12:43,1650928363000043
614,0,1,1,0,2022-04-25-16:12:44,1650928364000044
615,2,6,5,1,2022-04-25-16:12:45,1650928365000045
616,1,8,6,1,2022-04-25-16:12:46,1650928366000046
617,2,11,10,3,2022-04-25-16:12:47,1650928367000047
618,1,4,4,2,2022-04-25-16:12:48,1650928368000048
619,0,1,1,0,2022-04-25-16:12:49,1650928369000049
620,0,2,4,1,2022-04-25-16:12:50,165092837000005
621,0,1,2,0,2022-04-25-16:12:51,1650928371000051
622,0,1,2,0,2022-04-25-16:12:52,1650928372000052
623,0,2,1,0,2022-04-25-16:12:53,1650928373000053
624,0,1,1,0,2022-04-25-16:12:54,1650928374000054
625,0,1,1,0,2022-04-25-16:12:55,1650928375000055
626,0,2,1,0,2022-04-25-16:12:56,1650928376000056
627,0,1,1,0,2022-04-25-16:12:57,1650928377000057
628,0,3,3,0,2022-04-25-16:12:58,1650928378000058
629,0,2,1,0,2022-04-25-16:12:59,1650928379000059
630,0,1,2,0,2022-04-25-16:13:0,16509283800
631,0,3,3,0,2022-04-25-16:13:1,1650928381000001
632,0,1,3,1,2022-04-25-16:13:2,1650928382000002
633,0,1,1,0,2022-04-25-16:13:3,1650928383000003
634,0,1,1,0,2022-04-25-16:13:4,1650928384000004
635,0,2,1,0,2022-04-25-16:13:5,1650928385000005
636,0,1,1,0,2022-04-25-16:13:6,1650928386000006
637,0,1,1,0,2022-04-25-16:13:7,1650928387000007
638,0,3,3,0,2022-04-25-16:13:8,1650928388000008
639,0,2,1,0,2022-04-25-16:13:9,1650928389000009
640,1,5,6,1,2022-04-25-16:13:10,165092839000001
641,0,1,1,0,2022-04-25-16:13:11,1650928391000011
642,0,2,1,0,2022-04-25-16:13:12,1650928392000012
643,0,1,1,0,2022-04-25-16:13:13,1650928393000013
644,0,1,1,0,2022-04-25-16:13:14,1650928394000014
645,0,1,2,0,2022-04-25-16:13:15,1650928395000015
646,0,2,2,0,2022-04-25-16:13:16,1650928396000016
647,1,9,8,1,2022-04-25-16:13:17,1650928397000017
648,2,11,9,2,2022-04-25-16:13:18,1650928398000018
649,1,5,5,2,2022-04-25-16:13:19,1650928399000019
650,0,1,1,0,2022-04-25-16:13:20,165092840000002
651,0,1,1,0,2022-04-25-16:13:21,1650928401000021
652,0,1,1,0,2022-04-25-16:13:22,1650928402000022
653,0,1,1,0,2022-04-25-16:13:23,1650928403000023
654,0,1,1,0,2022-04-25-16:13:24,1650928404000024
655,0,2,2,0,2022-04-25-16:13:25,1650928405000025
656,0,1,1,0,2022-04-25-16:13:26,1650928406000026
657,0,1,2,1,2022-04-25-16:13:27,1650928407000027
658,0,1,2,0,2022-04-25-16:13:28,1650928408000028
659,1,4,3,0,2022-04-25-16:13:29,1650928409000029
660,0,1,2,0,2022-04-25-16:13:30,165092841000003
661,0,2,2,0,2022-04-25-16:13:31,1650928411000031
662,0,1,3,1,2022-04-25-16:13:32,1650928412000032
663,0,1,1,0,2022-04-25-16:13:33,1650928413000033
664,0,1,1,0,2022-04-25-16:13:34,1650928414000034
665,1,4,5,1,2022-04-25-16:13:35,1650928415000035
666,0,1,1,0,2022-04-25-16:13:36,1650928416000036
667,0,1,1,0,2022-04-25-16:13:37,1650928417000037
668,1,3,1,0,2022-04-25-16:13:38,1650928418000038
669,0,1,1,0,2022-04-25-16:13:39,1650928419000039
670,0,3,3,0,2022-04-25-16:13:40,165092842000004
671,0,2,1,0,2022-04-25-16:13:41,1650928421000041
672,0,1,1,0,2022-04-25-16:13:42,1650928422000042
673,0,1,2,1,2022-04-25-16:13:43,1650928423000043
674,0,1,1,0,2022-04-25-16:13:44,1650928424000044
675,0,4,5,0,2022-04-25-16:13:45,1650928425000045
676,0,1,3,0,2022-04-25-16:13:46,1650928426000046
677,1,8,7,1,2022-04-25-16:13:47,1650928427000047
678,2,12,10,2,2022-04-25-16:13:48,1650928428000048
679,1,5,5,2,2022-04-25-16:13:49,1650928429000049
680,0,1,1,0,2022-04-25-16:13:50,165092843000005
681,0,1,1,0,2022-04-25-16:13:51,1650928431000051
682,0,1,1,0,2022-04-25-16:13:52,1650928432000052
683,0,2,1,0,2022-04-25-16:13:53,1650928433000053
684,0,1,1,0,2022-04-25-16:13:54,1650928434000054
685,0,1,2,0,2022-04-25-16:13:55,1650928435000055
686,0,1,2,0,2022-04-25-16:13:56,1650928436000056
687,0,3,2,0,2022-04-25-16:13:57,1650928437000057
688,0,2,2,1,2022-04-25-16:13:58,1650928438000058
689,0,3,3,0,2022-04-25-16:13:59,1650928439000059
690,1,4,5,1,2022-04-25-16:14:0,16509284400
691,0,1,1,0,2022-04-25-16:14:1,1650928441000001
692,1,5,3,0,2022-04-25-16:14:2,1650928442000002
693,0,1,1,0,2022-04-25-16:14:3,1650928443000003
694,0,1,2,0,2022-04-25-16:14:4,1650928444000004
695,0,1,1,0,2022-04-25-16:14:5,1650928445000005
696,0,1,1,0,2022-04-25-16:14:6,1650928446000006
697,0,3,2,0,2022-04-25-16:14:7,1650928447000007
698,0,1,2,0,2022-04-25-16:14:8,1650928448000008
699,0,2,1,0,2022-04-25-16:14:9,1650928449000009
700,0,4,4,0,2022-04-25-16:14:10,165092845000001
701,0,1,2,0,2022-04-25-16:14:11,1650928451000011
702,0,1,1,0,2022-04-25-16:14:12,1650928452000012
703,0,1,2,1,2022-04-25-16:14:13,1650928453000013
704,0,2,1,0,2022-04-25-16:14:14,1650928454000014
705,0,1,2,0,2022-04-25-16:14:15,1650928455000015
706,0,1,2,0,2022-04-25-16:14:16,1650928456000016
707,0,1,2,0,2022-04-25-16:14:17,1650928457000017
708,1,8,6,1,2022-04-25-16:14:18,1650928458000018
709,2,11,10,2,2022-04-25-16:14:19,1650928459000019
710,1,5,4,2,2022-04-25-16:14:20,165092846000002
711,0,3,1,0,2022-04-25-16:14:21,1650928461000021
712,0,1,1,0,2022-04-25-16:14:22,1650928462000022
713,0,1,1,0,2022-04-25-16:14:23,1650928463000023
714,0,1,1,0,2022-04-25-16:14:24,1650928464000024
715,1,4,5,1,2022-04-25-16:14:25,1650928465000025
716,0,1,2,0,2022-04-25-16:14:26,1650928466000026
717,0,1,1,0,2022-04-25-16:14:27,1650928467000027
718,0,2,1,0,2022-04-25-16:14:28,1650928468000028
719,0,2,1,0,2022-04-25-16:14:29,1650928469000029
720,1,3,1,0,2022-04-25-16:14:30,165092847000003
721,0,1,1,0,2022-04-25-16:14:31,1650928471000031
722,0,1,1,0,2022-04-25-16:14:32,1650928472000032
723,0,1,1,0,2022-04-25-16:14:33,1650928473000033
724,0,1,2,0,2022-04-25-16:14:34,1650928474000034
725,0,3,5,1,2022-04-25-16:14:35,1650928475000035
726,0,1,2,0,2022-04-25-16:14:36,1650928476000036
727,0,2,1,0,2022-04-25-16:14:37,1650928477000037
728,0,1,1,0,2022-04-25-16:14:38,1650928478000038
729,0,1,1,0,2022-04-25-16:14:39,1650928479000039
730,0,2,2,0,2022-04-25-16:14:40,165092848000004
731,0,1,1,0,2022-04-25-16:14:41,1650928481000041
732,0,1,1,0,2022-04-25-16:14:42,1650928482000042
733,0,1,1,0,2022-04-25-16:14:43,1650928483000043
734,0,1,1,0,2022-04-25-16:14:44,1650928484000044
735,0,4,3,0,2022-04-25-16:14:45,1650928485000045
736,0,1,1,0,2022-04-25-16:14:46,1650928486000046
737,1,3,1,0,2022-04-25-16:14:47,1650928487000047
738,1,8,7,1,2022-04-25-16:14:48,1650928488000048
739,2,12,10,2,2022-04-25-16:14:49,1650928489000049
740,2,7,7,3,2022-04-25-16:14:50,165092849000005
741,0,1,1,0,2022-04-25-16:14:51,1650928491000051
742,0,1,1,0,2022-04-25-16:14:52,1650928492000052
743,0,1,1,0,2022-04-25-16:14:53,1650928493000053
744,0,1,1,0,2022-04-25-16:14:54,1650928494000054
745,0,1,2,0,2022-04-25-16:14:55,1650928495000055
746,0,1,3,1,2022-04-25-16:14:56,1650928496000056
747,0,1,2,0,2022-04-25-16:14:57,1650928497000057
748,0,2,1,0,2022-04-25-16:14:58,1650928498000058
749,0,1,1,0,2022-04-25-16:14:59,1650928499000059
750,1,4,3,0,2022-04-25-16:15:0,16509285000
751,0,2,1,0,2022-04-25-16:15:1,1650928501000001
752,0,1,1,0,2022-04-25-16:15:2,1650928502000002
753,0,1,1,0,2022-04-25-16:15:3,1650928503000003
754,0,1,1,0,2022-04-25-16:15:4,1650928504000004
755,0,1,2,0,2022-04-25-16:15:5,1650928505000005
756,0,1,2,0,2022-04-25-16:15:6,1650928506000006
757,0,1,2,0,2022-04-25-16:15:7,1650928507000007
758,0,1,1,0,2022-04-25-16:15:8,1650928508000008
759,0,3,1,0,2022-04-25-16:15:9,1650928509000009
760,0,4,5,1,2022-04-25-16:15:10,165092851000001
761,0,1,1,0,2022-04-25-16:15:11,1650928511000011
762,0,2,1,0,2022-04-25-16:15:12,1650928512000012
763,0,1,1,0,2022-04-25-16:15:13,1650928513000013
764,0,1,1,0,2022-04-25-16:15:14,1650928514000014
765,1,4,5,1,2022-04-25-16:15:15,1650928515000015
766,0,2,1,0,2022-04-25-16:15:16,1650928516000016
767,0,2,1,0,2022-04-25-16:15:17,1650928517000017
768,0,1,1,0,2022-04-25-16:15:18,1650928518000018
769,1,8,6,1,2022-04-25-16:15:19,1650928519000019
770,2,11,10,2,2022-04-25-16:15:20,165092852000002
771,1,4,5,2,2022-04-25-16:15:21,1650928521000021
772,0,1,2,0,2022-04-25-16:15:22,1650928522000022
773,0,1,1,0,2022-04-25-16:15:23,1650928523000023
774,0,1,1,0,2022-04-25-16:15:24,1650928524000024
775,0,3,1,0,2022-04-25-16:15:25,1650928525000025
776,0,1,1,0,2022-04-25-16:15:26,1650928526000026
777,0,2,1,0,2022-04-25-16:15:27,1650928527000027
778,0,2,1,0,2022-04-25-16:15:28,1650928528000028
779,0,1,1,0,2022-04-25-16:15:29,1650928529000029
780,0,1,2,1,2022-04-25-16:15:30,165092853000003
781,0,3,3,0,2022-04-25-16:15:31,1650928531000031
782,0,1,1,0,2022-04-25-16:15:32,1650928532000032
783,0,2,1,0,2022-04-25-16:15:33,1650928533000033
784,0,1,1,0,2022-04-25-16:15:34,1650928534000034
785,0,1,1,0,2022-04-25-16:15:35,1650928535000035
786,0,1,1,0,2022-04-25-16:15:36,1650928536000036
787,0,1,2,0,2022-04-25-16:15:37,1650928537000037
788,0,1,2,0,2022-04-25-16:15:38,1650928538000038
789,0,2,2,0,2022-04-25-16:15:39,1650928539000039
790,1,5,6,1,2022-04-25-16:15:40,165092854000004
791,0,3,2,1,2022-04-25-16:15:41,1650928541000041
792,0,1,1,0,2022-04-25-16:15:42,1650928542000042
793,0,1,1,0,2022-04-25-16:15:43,1650928543000043
794,0,1,1,0,2022-04-25-16:15:44,1650928544000044
795,0,2,1,0,2022-04-25-16:15:45,1650928545000045
796,0,1,1,0,2022-04-25-16:15:46,1650928546000046
797,0,1,1,0,2022-04-25-16:15:47,1650928547000047
798,0,2,1,0,2022-04-25-16:15:48,1650928548000048
799,1,11,6,1,2022-04-25-16:15:49,1650928549000049
800,2,13,12,2,2022-04-25-16:15:50,165092855000005
801,1,3,4,2,2022-04-25-16:15:51,1650928551000051
802,0,2,1,0,2022-04-25-16:15:52,1650928552000052
803,1,3,1,0,2022-04-25-16:15:53,1650928553000053
804,0,1,2,0,2022-04-25-16:15:54,1650928554000054
805,0,1,1,0,2022-04-25-16:15:55,1650928555000055
806,0,2,2,0,2022-04-25-16:15:56,1650928556000056
807,0,2,2,0,2022-04-25-16:15:57,1650928557000057
808,0,1,2,0,2022-04-25-16:15:58,1650928558000058
