cpu,sys,inter,ctxsw,KBRead,Reads,KBWrit,Writes,KBIn,PktIn,KBOut,PktOut,data,Time
0,0,98,314,0,0,0,0,0,4,1,5,2022-04-30,22:58:49
1,1,102,302,0,0,0,0,0,4,1,8,2022-04-30,22:58:50
2,0,112,341,0,0,0,0,1,8,1,11,2022-04-30,22:58:51
1,0,118,343,0,0,0,0,0,7,1,11,2022-04-30,22:58:52
1,1,112,344,0,0,12,2,0,7,1,11,2022-04-30,22:58:53
0,0,114,325,0,0,0,0,1,8,1,11,2022-04-30,22:58:54
1,1,123,345,0,0,0,0,0,7,1,11,2022-04-30,22:58:55
1,0,121,343,0,0,0,0,0,7,1,11,2022-04-30,22:58:56
1,0,113,321,0,0,0,0,1,8,1,11,2022-04-30,22:58:57
1,1,121,322,0,0,12,2,0,7,1,11,2022-04-30,22:58:58
1,0,112,339,0,0,0,0,1,8,1,11,2022-04-30,22:58:59
1,0,122,348,0,0,0,0,1,9,1,11,2022-04-30,22:59:00
14,1,135,428,0,0,0,0,0,7,1,11,2022-04-30,22:59:01
3,1,118,349,0,0,0,0,0,7,1,11,2022-04-30,22:59:02
2,2,120,347,0,0,16,2,1,8,1,11,2022-04-30,22:59:03
1,0,112,324,0,0,0,0,0,7,1,11,2022-04-30,22:59:04
0,0,119,344,0,0,36,8,0,7,2,11,2022-04-30,22:59:05
2,1,117,343,0,0,0,0,1,8,1,11,2022-04-30,22:59:06
1,1,92,301,0,0,0,0,0,3,1,5,2022-04-30,22:59:07
1,0,110,336,0,0,12,2,0,5,1,8,2022-04-30,22:59:08
1,0,111,330,0,0,0,0,1,8,1,11,2022-04-30,22:59:09
1,0,115,340,0,0,0,0,0,7,1,11,2022-04-30,22:59:10
2,1,112,325,0,0,0,0,0,7,1,11,2022-04-30,22:59:11
0,0,116,346,0,0,0,0,1,8,1,11,2022-04-30,22:59:12
1,0,116,345,0,0,12,2,0,7,1,11,2022-04-30,22:59:13
1,0,111,321,0,0,0,0,0,7,1,11,2022-04-30,22:59:14
0,0,130,354,0,0,8,1,1,8,1,11,2022-04-30,22:59:15
1,0,119,335,0,0,0,0,1,8,1,11,2022-04-30,22:59:16
1,0,107,325,0,0,0,0,0,7,1,11,2022-04-30,22:59:17
2,1,122,356,0,0,24,3,1,8,1,11,2022-04-30,22:59:18
0,0,96,321,0,0,0,0,0,7,1,11,2022-04-30,22:59:19
1,0,129,348,0,0,0,0,0,7,1,11,2022-04-30,22:59:20
0,0,107,321,0,0,0,0,1,8,1,11,2022-04-30,22:59:21
1,0,117,345,0,0,0,0,0,7,1,11,2022-04-30,22:59:22
1,0,120,346,0,0,12,2,0,7,1,11,2022-04-30,22:59:23
1,0,115,337,0,0,0,0,1,8,1,11,2022-04-30,22:59:24
0,0,111,329,0,0,0,0,0,7,1,11,2022-04-30,22:59:25
1,0,121,349,0,0,0,0,0,7,1,11,2022-04-30,22:59:26
1,1,114,345,0,0,0,0,1,8,2,11,2022-04-30,22:59:27
0,0,129,345,0,0,12,2,0,7,1,11,2022-04-30,22:59:28
1,0,113,333,0,0,0,0,0,7,1,11,2022-04-30,22:59:29
1,0,118,344,0,0,0,0,1,8,1,10,2022-04-30,22:59:30
1,1,94,318,0,0,0,0,0,2,0,4,2022-04-30,22:59:31
0,0,105,309,0,0,0,0,0,6,1,10,2022-04-30,22:59:32
1,0,123,347,0,0,12,2,1,8,1,12,2022-04-30,22:59:33
2,1,120,343,0,0,0,0,1,8,1,12,2022-04-30,22:59:34
1,0,119,326,0,0,28,1,0,7,1,11,2022-04-30,22:59:35
0,0,117,322,0,0,0,0,1,8,1,11,2022-04-30,22:59:36
1,0,110,317,0,0,0,0,0,7,1,11,2022-04-30,22:59:37
1,0,123,347,0,0,24,2,0,7,1,11,2022-04-30,22:59:38
1,1,114,335,0,0,0,0,1,8,1,11,2022-04-30,22:59:39
1,0,130,352,0,0,16,4,0,7,1,11,2022-04-30,22:59:40
1,0,112,332,0,0,0,0,0,7,1,11,2022-04-30,22:59:41
1,1,122,333,0,0,0,0,1,8,1,11,2022-04-30,22:59:42
1,0,118,345,0,0,12,2,1,8,1,11,2022-04-30,22:59:43
1,0,117,331,0,0,0,0,0,7,1,11,2022-04-30,22:59:44
0,0,114,333,0,0,0,0,1,8,1,11,2022-04-30,22:59:45
1,0,114,335,0,0,0,0,0,7,1,11,2022-04-30,22:59:46
1,0,113,338,0,0,0,0,0,7,1,11,2022-04-30,22:59:47
1,0,121,356,0,0,12,2,1,8,1,11,2022-04-30,22:59:48
0,0,107,326,0,0,0,0,0,7,2,11,2022-04-30,22:59:49
1,0,120,341,0,0,4,1,0,7,1,11,2022-04-30,22:59:50
2,1,119,346,0,0,0,0,1,8,1,11,2022-04-30,22:59:51
0,0,114,333,0,0,0,0,0,7,1,11,2022-04-30,22:59:52
2,1,115,345,0,0,12,2,0,7,1,11,2022-04-30,22:59:53
1,0,116,333,0,0,0,0,1,8,1,11,2022-04-30,22:59:54
1,0,119,350,0,0,0,0,0,7,1,11,2022-04-30,22:59:55
1,0,124,346,0,0,0,0,0,7,1,11,2022-04-30,22:59:56
1,0,117,332,0,0,0,0,1,8,1,11,2022-04-30,22:59:57
0,0,121,350,0,0,12,2,0,7,1,10,2022-04-30,22:59:58
1,1,97,320,0,0,0,0,0,4,1,5,2022-04-30,22:59:59
2,0,106,326,0,0,0,0,0,5,1,8,2022-04-30,23:00:00
7,0,109,358,0,0,0,0,0,7,1,10,2022-04-30,23:00:01
1,1,105,333,0,0,0,0,0,7,1,11,2022-04-30,23:00:02
0,0,110,331,0,0,16,2,1,8,1,11,2022-04-30,23:00:03
2,1,109,328,0,0,0,0,0,7,1,11,2022-04-30,23:00:04
1,0,107,326,0,0,0,0,0,7,1,11,2022-04-30,23:00:05
1,0,112,328,0,0,0,0,1,8,1,11,2022-04-30,23:00:06
0,0,114,338,0,0,0,0,0,7,1,11,2022-04-30,23:00:07
1,1,122,356,0,0,12,2,0,7,1,11,2022-04-30,23:00:08
1,0,109,325,0,0,0,0,1,8,1,11,2022-04-30,23:00:09
1,0,117,331,0,0,0,0,0,7,1,11,2022-04-30,23:00:10
0,0,114,348,0,0,0,0,0,7,2,11,2022-04-30,23:00:11
0,0,119,349,0,0,0,0,1,8,1,11,2022-04-30,23:00:12
2,0,119,337,0,0,12,2,0,7,1,11,2022-04-30,23:00:13
0,0,113,328,0,0,0,0,0,7,1,11,2022-04-30,23:00:14
2,2,124,352,0,0,0,0,1,8,1,11,2022-04-30,23:00:15
1,0,114,323,0,0,0,0,0,7,1,11,2022-04-30,23:00:16
1,0,108,332,0,0,0,0,0,7,1,11,2022-04-30,23:00:17
1,0,125,356,0,0,12,2,1,8,1,11,2022-04-30,23:00:18
1,0,118,339,0,0,0,0,1,8,1,11,2022-04-30,23:00:19
1,0,123,334,0,0,4,1,0,7,1,11,2022-04-30,23:00:20
2,1,114,340,0,0,0,0,1,8,1,11,2022-04-30,23:00:21
1,0,115,344,0,0,0,0,0,7,1,11,2022-04-30,23:00:22
1,0,112,342,0,0,12,2,0,7,1,11,2022-04-30,23:00:23
0,0,117,347,0,0,0,0,1,8,1,11,2022-04-30,23:00:24
1,1,114,338,0,0,8,1,0,7,1,11,2022-04-30,23:00:25
2,0,122,344,0,0,0,0,0,7,1,11,2022-04-30,23:00:26
0,0,116,330,0,0,0,0,1,8,1,11,2022-04-30,23:00:27
1,0,110,351,0,0,24,3,0,4,1,5,2022-04-30,23:00:28
1,1,95,308,0,0,0,0,0,4,1,8,2022-04-30,23:00:29
1,0,109,309,0,0,0,0,1,8,1,11,2022-04-30,23:00:30
1,0,110,338,0,0,0,0,0,7,1,11,2022-04-30,23:00:31
1,0,119,344,0,0,0,0,0,7,1,11,2022-04-30,23:00:32
0,0,119,355,0,0,12,2,1,8,2,11,2022-04-30,23:00:33
2,1,114,326,0,0,0,0,0,7,1,11,2022-04-30,23:00:34
1,0,116,338,0,0,24,1,0,7,1,11,2022-04-30,23:00:35
1,0,124,347,0,0,0,0,1,8,1,11,2022-04-30,23:00:36
0,0,108,316,0,0,0,0,0,7,1,11,2022-04-30,23:00:37
1,0,124,362,0,0,24,2,0,7,1,11,2022-04-30,23:00:38
1,0,113,335,0,0,0,0,1,8,1,11,2022-04-30,23:00:39
1,0,122,352,0,0,0,0,0,7,1,11,2022-04-30,23:00:40
2,1,108,322,0,0,0,0,0,7,1,11,2022-04-30,23:00:41
1,0,123,344,0,0,0,0,1,9,1,12,2022-04-30,23:00:42
1,1,121,349,0,0,12,2,0,7,1,11,2022-04-30,23:00:43
0,0,120,326,0,0,0,0,0,7,1,11,2022-04-30,23:00:44
1,0,124,345,0,0,0,0,1,8,1,11,2022-04-30,23:00:45
2,1,119,333,0,0,0,0,0,7,1,11,2022-04-30,23:00:46
1,0,108,329,0,0,0,0,0,7,1,11,2022-04-30,23:00:47
2,0,158,416,0,0,12,2,1,8,1,11,2022-04-30,23:00:48
1,0,110,325,0,0,0,0,0,7,1,11,2022-04-30,23:00:49
0,0,116,346,0,0,0,0,0,7,1,11,2022-04-30,23:00:50
1,0,110,335,0,0,0,0,1,8,1,11,2022-04-30,23:00:51
1,0,121,343,0,0,0,0,0,7,1,11,2022-04-30,23:00:52
0,0,116,349,0,0,12,2,0,7,1,11,2022-04-30,23:00:53
1,0,116,325,0,0,0,0,1,8,1,11,2022-04-30,23:00:54
2,1,121,354,0,0,0,0,0,7,2,10,2022-04-30,23:00:55
0,0,106,331,0,0,0,0,0,2,0,4,2022-04-30,23:00:56
1,0,102,312,0,0,0,0,1,7,1,10,2022-04-30,23:00:57
1,0,119,346,0,0,12,2,0,7,1,11,2022-04-30,23:00:58
1,0,109,336,0,0,0,0,0,7,1,11,2022-04-30,23:00:59
1,0,131,350,0,0,16,3,1,8,1,11,2022-04-30,23:01:00
6,0,118,367,0,0,0,0,0,7,1,11,2022-04-30,23:01:01
0,0,126,351,0,0,0,0,0,7,1,11,2022-04-30,23:01:02
1,0,119,353,0,0,28,3,1,8,1,11,2022-04-30,23:01:03
1,0,117,335,0,0,0,0,0,7,1,11,2022-04-30,23:01:04
0,0,112,319,0,0,0,0,0,7,1,11,2022-04-30,23:01:05
2,2,131,358,0,0,0,0,1,10,2,13,2022-04-30,23:01:06
1,0,109,331,0,0,0,0,0,7,1,11,2022-04-30,23:01:07
1,0,122,354,0,0,12,2,0,7,1,11,2022-04-30,23:01:08
1,0,119,336,0,0,0,0,1,8,1,11,2022-04-30,23:01:09
1,0,117,337,0,0,0,0,0,7,1,11,2022-04-30,23:01:10
1,0,118,331,0,0,0,0,1,8,1,12,2022-04-30,23:01:11
1,0,116,344,0,0,0,0,1,8,1,11,2022-04-30,23:01:12
0,0,119,349,0,0,12,2,0,7,1,11,2022-04-30,23:01:13
1,0,113,334,0,0,0,0,0,7,1,11,2022-04-30,23:01:14
1,0,123,342,0,0,0,0,1,8,1,11,2022-04-30,23:01:15
1,0,115,332,0,0,0,0,0,7,1,11,2022-04-30,23:01:16
1,1,116,338,0,0,0,0,0,7,2,11,2022-04-30,23:01:17
1,0,123,342,0,0,12,2,1,8,1,11,2022-04-30,23:01:18
1,0,115,340,0,0,0,0,0,7,1,11,2022-04-30,23:01:19
2,0,121,352,0,0,0,0,0,7,1,11,2022-04-30,23:01:20
0,0,120,347,0,0,0,0,1,8,1,11,2022-04-30,23:01:21
1,0,113,330,0,0,0,0,0,7,1,11,2022-04-30,23:01:22
2,0,117,359,0,0,12,2,0,7,1,11,2022-04-30,23:01:23
0,0,112,338,0,0,0,0,1,7,1,10,2022-04-30,23:01:24
1,0,94,302,0,0,0,0,0,2,0,3,2022-04-30,23:01:25
1,0,116,330,0,0,0,0,0,7,1,11,2022-04-30,23:01:26
0,0,117,344,0,0,0,0,1,8,1,11,2022-04-30,23:01:27
0,0,113,339,0,0,12,2,0,7,1,11,2022-04-30,23:01:28
1,0,118,337,0,0,0,0,0,7,1,11,2022-04-30,23:01:29
2,0,118,339,0,0,0,0,1,8,1,11,2022-04-30,23:01:30
0,0,110,325,0,0,36,2,0,7,1,11,2022-04-30,23:01:31
2,1,114,341,0,0,0,0,0,7,1,11,2022-04-30,23:01:32
0,0,121,356,0,0,36,3,1,8,1,11,2022-04-30,23:01:33
1,0,111,333,0,0,0,0,0,7,1,11,2022-04-30,23:01:34
2,0,118,328,0,0,0,0,0,7,1,11,2022-04-30,23:01:35
0,0,126,340,0,0,20,5,1,8,1,11,2022-04-30,23:01:36
1,0,112,327,0,0,0,0,0,7,1,11,2022-04-30,23:01:37
1,0,125,342,0,0,12,2,0,7,1,11,2022-04-30,23:01:38
1,0,120,350,0,0,0,0,1,8,2,11,2022-04-30,23:01:39
1,0,123,350,0,0,0,0,0,7,1,11,2022-04-30,23:01:40
0,0,117,339,0,0,0,0,0,7,1,11,2022-04-30,23:01:41
1,0,113,332,0,0,0,0,1,8,1,11,2022-04-30,23:01:42
1,1,114,352,0,0,12,2,0,7,1,11,2022-04-30,23:01:43
1,0,115,334,0,0,0,0,0,7,1,11,2022-04-30,23:01:44
2,1,123,338,0,0,0,0,1,8,1,11,2022-04-30,23:01:45
0,0,115,328,0,0,0,0,0,7,1,11,2022-04-30,23:01:46
1,0,118,338,0,0,0,0,0,7,1,11,2022-04-30,23:01:47
1,0,118,354,0,0,12,2,1,8,1,11,2022-04-30,23:01:48
1,0,111,324,0,0,0,0,0,7,1,11,2022-04-30,23:01:49
2,0,120,342,0,0,0,0,0,7,1,11,2022-04-30,23:01:50
0,0,115,346,0,0,0,0,1,8,1,11,2022-04-30,23:01:51
2,0,113,324,0,0,0,0,0,7,1,10,2022-04-30,23:01:52
0,0,93,326,0,0,12,2,0,1,0,3,2022-04-30,23:01:53
1,0,109,316,0,0,0,0,1,8,1,11,2022-04-30,23:01:54
1,1,118,331,0,0,0,0,1,8,1,11,2022-04-30,23:01:55
1,0,125,352,0,0,0,0,1,9,1,11,2022-04-30,23:01:56
2,0,112,333,0,0,0,0,1,8,1,11,2022-04-30,23:01:57
0,0,127,356,0,0,12,2,0,7,1,11,2022-04-30,23:01:58
1,1,111,323,0,0,0,0,0,7,1,10,2022-04-30,23:01:59
1,0,124,356,0,0,0,0,1,8,1,11,2022-04-30,23:02:00
12,1,135,444,0,0,4,1,0,7,2,11,2022-04-30,23:02:01
2,1,116,330,0,0,0,0,0,7,1,11,2022-04-30,23:02:02
0,0,122,348,0,0,16,2,1,8,1,11,2022-04-30,23:02:03
2,1,118,339,0,0,0,0,0,7,1,11,2022-04-30,23:02:04
0,0,116,329,0,0,0,0,0,7,1,11,2022-04-30,23:02:05
2,0,111,334,0,0,8,1,1,8,1,11,2022-04-30,23:02:06
1,1,116,340,0,0,0,0,0,7,1,11,2022-04-30,23:02:07
0,0,122,358,0,0,24,3,0,7,1,11,2022-04-30,23:02:08
1,0,111,318,0,0,0,0,1,8,1,11,2022-04-30,23:02:09
1,0,118,345,0,0,0,0,0,7,1,11,2022-04-30,23:02:10
1,0,117,341,0,0,12,3,0,7,1,11,2022-04-30,23:02:11
1,1,124,349,0,0,0,0,1,8,1,11,2022-04-30,23:02:12
1,0,114,336,0,0,12,2,0,7,1,11,2022-04-30,23:02:13
0,0,118,336,0,0,0,0,0,7,1,11,2022-04-30,23:02:14
2,0,124,353,0,0,0,0,1,8,1,11,2022-04-30,23:02:15
0,0,115,329,0,0,0,0,0,7,1,11,2022-04-30,23:02:16
1,0,112,329,0,0,0,0,0,7,1,11,2022-04-30,23:02:17
1,0,120,354,0,0,12,2,1,9,1,11,2022-04-30,23:02:18
0,0,117,331,0,0,0,0,1,8,1,11,2022-04-30,23:02:19
2,0,124,333,0,0,0,0,0,7,1,11,2022-04-30,23:02:20
0,0,94,322,0,0,0,0,0,3,0,4,2022-04-30,23:02:21
1,0,106,322,0,0,0,0,0,6,1,10,2022-04-30,23:02:22
1,0,117,359,0,0,12,2,0,7,2,11,2022-04-30,23:02:23
1,0,114,336,0,0,0,0,1,8,1,11,2022-04-30,23:02:24
1,0,113,333,0,0,0,0,0,7,1,11,2022-04-30,23:02:25
2,1,124,344,0,0,0,0,0,7,1,11,2022-04-30,23:02:26
1,0,113,333,0,0,0,0,1,8,1,11,2022-04-30,23:02:27
0,0,117,352,0,0,12,2,0,7,1,11,2022-04-30,23:02:28
0,0,103,323,0,0,0,0,0,7,1,11,2022-04-30,23:02:29
2,1,116,324,0,0,0,0,1,8,1,11,2022-04-30,23:02:30
0,0,118,340,0,0,24,1,0,7,1,11,2022-04-30,23:02:31
1,1,119,348,0,0,0,0,0,7,1,11,2022-04-30,23:02:32
7,4,146,683,0,0,92,5,1,9,2,12,2022-04-30,23:02:33
1,1,115,339,0,0,0,0,0,7,1,11,2022-04-30,23:02:34
1,0,116,338,0,0,0,0,0,7,1,11,2022-04-30,23:02:35
1,0,113,331,0,0,0,0,1,8,1,11,2022-04-30,23:02:36
1,1,114,329,0,0,0,0,0,7,1,11,2022-04-30,23:02:37
1,0,125,348,0,0,0,0,1,8,1,12,2022-04-30,23:02:38
1,0,118,346,0,0,16,2,1,8,1,11,2022-04-30,23:02:39
1,0,119,338,0,0,0,0,0,7,1,11,2022-04-30,23:02:40
1,0,115,339,0,0,4,1,0,7,1,11,2022-04-30,23:02:41
1,0,116,346,0,0,0,0,1,8,1,11,2022-04-30,23:02:42
1,0,117,329,0,0,0,0,0,7,1,11,2022-04-30,23:02:43
1,0,118,339,0,0,12,2,0,7,1,11,2022-04-30,23:02:44
1,0,122,355,0,0,0,0,1,8,2,11,2022-04-30,23:02:45
1,0,113,329,0,0,0,0,1,9,1,11,2022-04-30,23:02:46
1,0,111,337,0,0,0,0,0,7,1,11,2022-04-30,23:02:47
0,0,122,348,0,0,0,0,1,8,1,11,2022-04-30,23:02:48
1,0,118,340,0,0,12,2,0,7,1,10,2022-04-30,23:02:49
1,1,97,305,0,0,0,0,0,2,0,4,2022-04-30,23:02:50
1,1,110,324,0,0,0,0,1,7,1,10,2022-04-30,23:02:51
0,0,117,340,0,0,0,0,0,7,1,11,2022-04-30,23:02:52
1,0,110,328,0,0,0,0,0,7,1,11,2022-04-30,23:02:53
0,0,126,340,0,0,12,2,1,8,1,11,2022-04-30,23:02:54
1,1,119,350,0,0,0,0,0,7,1,11,2022-04-30,23:02:55
1,0,116,338,0,0,0,0,0,7,1,11,2022-04-30,23:02:56
1,0,112,327,0,0,0,0,1,8,1,11,2022-04-30,23:02:57
1,0,155,410,0,0,0,0,0,7,1,11,2022-04-30,23:02:58
2,1,121,349,0,0,12,2,0,7,1,11,2022-04-30,23:02:59
2,1,123,333,0,0,0,0,1,8,1,11,2022-04-30,23:03:00
16,1,132,462,0,0,0,0,0,7,1,11,2022-04-30,23:03:01
1,1,108,334,0,0,0,0,0,7,1,11,2022-04-30,23:03:02
2,0,112,325,0,0,0,0,1,8,1,11,2022-04-30,23:03:03
0,0,113,336,0,0,16,2,0,7,1,11,2022-04-30,23:03:04
2,1,118,337,0,0,0,0,0,7,1,11,2022-04-30,23:03:05
1,0,126,345,0,0,64,15,1,8,1,11,2022-04-30,23:03:06
1,0,110,330,0,0,0,0,0,7,2,11,2022-04-30,23:03:07
1,1,119,351,0,0,0,0,0,7,1,11,2022-04-30,23:03:08
1,0,113,337,0,0,12,2,1,8,1,11,2022-04-30,23:03:09
2,0,119,330,0,0,0,0,0,7,1,11,2022-04-30,23:03:10
0,0,116,339,0,0,0,0,1,8,1,11,2022-04-30,23:03:11
1,0,118,344,0,0,0,0,1,8,1,11,2022-04-30,23:03:12
1,0,109,331,0,0,0,0,0,7,1,11,2022-04-30,23:03:13
1,1,116,332,0,0,12,2,0,7,1,11,2022-04-30,23:03:14
0,0,121,354,0,0,0,0,1,8,1,11,2022-04-30,23:03:15
1,0,119,340,0,0,8,1,0,7,1,11,2022-04-30,23:03:16
1,0,97,307,0,0,0,0,0,4,1,5,2022-04-30,23:03:17
1,1,102,307,0,0,0,0,0,5,1,8,2022-04-30,23:03:18
1,0,115,339,0,0,24,3,0,7,1,11,2022-04-30,23:03:19
0,0,116,335,0,0,0,0,0,7,1,11,2022-04-30,23:03:20
1,0,111,338,0,0,0,0,1,8,1,11,2022-04-30,23:03:21
1,0,122,350,0,0,0,0,0,7,1,11,2022-04-30,23:03:22
1,0,116,336,0,0,0,0,0,7,1,11,2022-04-30,23:03:23
2,1,110,334,0,0,12,2,1,8,1,11,2022-04-30,23:03:24
1,0,111,326,0,0,0,0,0,7,1,11,2022-04-30,23:03:25
0,0,124,352,0,0,0,0,0,7,1,11,2022-04-30,23:03:26
2,1,112,328,0,0,0,0,1,8,1,11,2022-04-30,23:03:27
1,0,120,346,0,0,0,0,0,7,1,11,2022-04-30,23:03:28
1,1,114,349,0,0,12,2,0,7,2,11,2022-04-30,23:03:29
2,0,119,332,0,0,0,0,1,8,1,11,2022-04-30,23:03:30
1,1,117,338,0,0,28,1,0,7,1,11,2022-04-30,23:03:31
1,0,118,344,0,0,0,0,0,7,1,11,2022-04-30,23:03:32
1,1,114,338,0,0,0,0,1,8,1,11,2022-04-30,23:03:33
2,1,120,326,0,0,24,2,0,7,1,11,2022-04-30,23:03:34
2,0,116,338,0,0,0,0,0,7,1,11,2022-04-30,23:03:35
0,0,121,340,0,0,0,0,1,8,1,11,2022-04-30,23:03:36
1,0,115,332,0,0,0,0,0,7,1,11,2022-04-30,23:03:37
1,0,118,350,0,0,0,0,0,7,1,11,2022-04-30,23:03:38
1,0,115,344,0,0,12,2,1,8,1,11,2022-04-30,23:03:39
1,1,115,330,0,0,0,0,0,7,1,11,2022-04-30,23:03:40
2,1,102,328,0,0,16,4,0,7,1,11,2022-04-30,23:03:41
1,0,111,337,0,0,0,0,1,8,1,11,2022-04-30,23:03:42
1,0,105,321,0,0,0,0,0,7,1,11,2022-04-30,23:03:43
1,0,95,320,0,0,12,2,0,2,0,3,2022-04-30,23:03:44
0,0,109,321,0,0,0,0,1,7,1,10,2022-04-30,23:03:45
0,0,115,336,0,0,0,0,0,7,1,11,2022-04-30,23:03:46
2,1,110,326,0,0,0,0,0,7,1,11,2022-04-30,23:03:47
2,1,121,355,0,0,0,0,1,8,1,11,2022-04-30,23:03:48
0,0,113,335,0,0,12,2,0,7,1,11,2022-04-30,23:03:49
1,0,119,327,0,0,0,0,0,7,1,11,2022-04-30,23:03:50
2,1,112,345,0,0,8,1,1,8,2,11,2022-04-30,23:03:51
2,1,114,341,0,0,0,0,0,7,1,11,2022-04-30,23:03:52
1,1,103,324,0,0,0,0,0,7,1,11,2022-04-30,23:03:53
1,0,122,343,0,0,24,3,1,8,1,11,2022-04-30,23:03:54
0,0,117,345,0,0,0,0,0,7,1,11,2022-04-30,23:03:55
2,1,122,346,0,0,0,0,0,7,1,11,2022-04-30,23:03:56
1,0,109,317,0,0,0,0,1,8,1,11,2022-04-30,23:03:57
1,0,122,354,0,0,0,0,0,7,1,11,2022-04-30,23:03:58
1,0,113,340,0,0,12,2,0,7,1,11,2022-04-30,23:03:59
1,1,119,334,0,0,0,0,1,8,1,11,2022-04-30,23:04:00
10,0,133,421,0,0,0,0,0,7,1,11,2022-04-30,23:04:01
2,1,118,351,0,0,0,0,0,7,1,11,2022-04-30,23:04:02
0,0,116,341,0,0,0,0,1,8,1,11,2022-04-30,23:04:03
2,1,118,338,0,0,16,2,0,7,1,11,2022-04-30,23:04:04
